QUERY_ID	HEADER	TITLE	MAIN_CONTENT	DATE	TAGS 
jb1yal30f5j73l	Week 12/10 - 12/16	Remarks given as Task not Submitted.	Sir, we submitted our task on 30th November, with two days of penalty, but the remarks in the Task Result section is showing as Task not submitted and hence it shows that You are not shortlisted. Although the Task 1 section in E-yantra Portal has the zip file which can still be downloaded and which we had submitted and it shows We have received your submission.#3898 Our theme is Harvester Bot.	12-11-2017	harvester_bot,planter_bot,transporter_bot
jb1xzw5azm130f	Week 12/10 - 12/16	congratulations	congratulations to all the team,selected in stage 2,keep going and best of luck	12-11-2017	planter_bot
jb1utuhgqih4mv	Week 12/10 - 12/16	about feed back form	there is a question on the feed back form about team did not finish the task at we have to reply if we have done all our task completely?	12-11-2017	harvester_bot
javyjup5zpv3fz	Week 12/3 - 12/9	about task 2??	next task will be working with designing of hardware part or it is designing in computer using software	12-07-2017	planter_bot
jaufr3payku4gt	Week 12/3 - 12/9	task 2	is task2 simulation in computer or does it involve Workin with the hardware part	12-06-2017	planter_bot
jape1lu1uf65mi	Week 11/26 - 12/2	Small error	Mam actually, we accidentally specified cv2.RETR_EXTERNAL instead of TREE in the total contours section of task 1b video which we had not intended... It will work in normal conditions but won't work on a colored background due to this mistake..... Is there any way we can change it now ...Also, pls consider this change if you can. Will we get to know later what the unreleased videos and images were?? Our team id is #2415	12-02-2017	planter_bot
jaowawevbom1tr	Week 11/26 - 12/2	how can we detect the BGR content of a point whose coordinates are known to us.		12-02-2017	planter_bot
jamtay8gowunk	Week 11/26 - 12/2	Team-#1221....Sir/Mamm we have submitted our folder. There were some doubts.	"Team-#1221 Sir/mamm we submitted our task 1 folder. But in Task 1A we deleted one line by mistake which was to display the colour in the output image. Rest are displayed correctly . The csv file is as required containing the color as well. Only we deleted the line cv2.putText() for displaying color by mistake in the output image only. We were afraid that if we reupload now, we had to pay penalty for that. Should we leave it as it is or shall we reupload it?  There was another doubt. We used an algorithm of detecting four point objects (eg. Rhombus and trapezium) by comparing with existing templates of rhombus and trapezium. Rest objects are detected just by no. of points (sharp ends) of the objects. So for this we also uploaded a ""Templates"" folder containing the two images for comparison. This folder is there where the ""Task1(A/B)_main.py"" exists. I hope this doesn't create any problem. "	11-30-17	planter_bot,Planter_Bot
jalaqfw3lad2r6	Week 11/26 - 12/2	Image Processing Resources not available	"Hello!  The image processing DVD content in the resources section of the Eyantra Portal does not open and shows an error of ""Not Found"". Can I know how can I access those tutorials?  Thanks in advance"	11-29-17	planter_bot,Planter_Bot
jal42j8dziv24g	Week 11/26 - 12/2	Regarding submission	We have uploaded task 1 before the deadline but we have corrected some changes in the code.Now if we upload again which folder will be considered the one before deadline or the latest folder??	11-29-17	planter_bot
jakwi8lhmil55w	Week 11/26 - 12/2	Task 1B Doubt	Can we expect overlapping shapes such as concentric circles to appear as a testcase?	11-29-17	planter_bot
jakw2zsyd8j68x	Week 11/26 - 12/2	trouble in understanding params of VideoWriter	In VideoWriter(),when we give parameters as (outputpath,1,1,size) the video created displays one image less than it is intendeed,the problem doesnt appear for (outputpath,1,0.5,size) ?so how can i figure out what is the difference between both? Documentation shows the name of parameter as (outputpath,fourcc,fps,size) but doesnt tell (1=DIVX ,2=MJPg etc.)	11-29-17	planter_bot
jaksjfpci831lz	Week 11/26 - 12/2	Regarding selection	We have solved problem statement 1 and 3 . Created ,market place and farm but we have completed only 50% of game due to least time , but in gaming we used only python . Is there any chance for selection ?	11-29-17	transporter_bot
jakooxc8pc244b	Week 11/26 - 12/2	Task B	in the line :-return np.uint8(cv2.addWeighted(face_part, 255.0, overlay_part, 255.0, 0.0)) i get the following error :- error: (-209) The operation is neither 'array op array' (where arrays have the same size and the same number of channels), nor 'array op scalar', nor 'scalar op array' in function cv::arithm_op  i've made sure the height width and channel of the images is same . how do i rectify this error? please help.	11-29-17	planter_bot
jakm6ir3klp4rx	Week 11/26 - 12/2	this particular frame is causing the problem		11-29-17	planter_bot,Planter_Bot
jakls470mjf1t1	Week 11/26 - 12/2	Result of Task1	when result of task1 will be declared?	11-29-17	planter_bot
jakj5bfscg1k4	Week 11/26 - 12/2	Is this effect on marks??	We create a csv file for task_1B but the csv output is came in a row, Is this effect on marks? Please help.	11-29-17	planter_bot
jak1369kcoc141	Week 11/26 - 12/2	regarding file size	if my uploaded file size of zip file is less than 5mb, but main file is large.. ..is it ok? or we have to upload google drive link?	11-29-17	transporter_bot
jak0xrodsew4rd	Week 11/26 - 12/2	File Naming	In the description of task 1b it is mentioned that that the output video should be named as videooutput.mp4 while we had named the video as VideoOutput.mp4 . So will this cause any problem?	11-29-17	planter_bot
jajzrptsvc93nj	Week 11/26 - 12/2	problem in the updated video task 1b	after the triangle appear in the video,the trapezium and circle appear partially but its too fast (i guess this shouldn't happen). which is causing the problem and then at the end when the trapezium actually appears fully, i am unable to detect it becoz in my code the flags have already toggled due to its earlier partial appaerance .	11-29-17	planter_bot,Planter_Bot
jajytqsa6i4n7	Week 11/26 - 12/2	file is not getting uploaded	I have been trying to upload the file since 11:45pm but I am getting the following error.eYRC2017Track1_jajyt14r9ck.jpg	11-29-17	planter_bot
jajwkmh09f2s8	Week 11/26 - 12/2	Wrong Video. Part of trapezium is cut.	There is an issue with the updated video given to our team for task 1. The trapezium occurring in the video has it's part cut due to which there is an error in the video. The code is running successfully before this trapezium occurs in our video.  U can check it in the pictures attached. There is a picture attached regarding that cut out part of trapezium also.  Please help us as soon as possible. We'll be highly grateful for this very kind act.  Team id - 1029	11-28-17	planter_bot
jajw4oxkanl3vh	Week 11/26 - 12/2	Late submission	Can i submita day lateas our end semester exams are going on at present??? Is it allowed to submit late???	11-28-17	harvester_bot
jajw1iji4cg3th	Week 11/26 - 12/2	Task1B	I am unable to read the video frame using the command : ret, frame =cap.read() Return value of ret is supposed to be true but it's false. Could anyone help me fix this issue Related to task B.	11-28-17	planter_bot
jajvn8lcj2f1mb	Week 11/26 - 12/2	      What is the maximum size of the google form , in which we have to upload our task-1?	I have been trying to upload my task 1 folder from last 2-3 hrs, i have tried all ways to compress my folder but can't do it below 150 mb? What can I do now, Please help	11-28-17	transporter_bot
jajvcyus54f2dx	Week 11/26 - 12/2	cannot concatenate 'str' and 'int' objects	error comingcannot concatenate 'str' and 'int' objects when we use writecsv function	11-28-17	harvester_bot
jajuw0rc4bz3w8	Week 11/26 - 12/2	query about submission	hi ,do we need to edit the team I'd in code or we just need to rename the code i.e do we need to edit herefilep = open('results1A_teamid.csv','a')or we just need to rename .csv file	11-28-17	harvester_bot
jajt4l8pw944h7	Week 11/26 - 12/2			11-28-17	harvester_bot
jajswwvs3h55or	Week 11/26 - 12/2	task1b problem	how to add path to video i cant add path in def main(add path)	11-28-17	planter_bot
jajsszr72uy3ee	Week 11/26 - 12/2	task1A problem	if task1A_main.py automatically imports all png images how will i use cv2.imread(' something should be mentioned here') i cant't use cv2.imread() function and my code is not working exactly i am asking how i can read image into which variable?	11-28-17	planter_bot
jajsrxy54d22w3	Week 11/26 - 12/2	doubt about submission of task 1	1)whether the output file should contain only python code (which automatically generates .csv file and output images)and test images. or  2) it should contain output images and .csv file along with the code and test images????? please reply as soon as possible.	11-28-17	harvester_bot
jajs7ymo8a47e4	Week 11/26 - 12/2	.copy() function returns an error? Here frame is the img read from the video		11-28-17	planter_bot
jajq8c63tn7549	Week 11/26 - 12/2	Regarding acknowledgement of task 1 submission	After I uploaded my zip file, I got this on the screen: WhatsApp_Image_20171128_at_7.32.00_PM.jpeg  However, the eyantra website acknowledged only the video submission and not the zip file upload.  Is that how it works or do I have to upload my zip file again?  	11-28-17	transporter_bot
jajpvhzfi6z67j	Week 11/26 - 12/2	VIDEO STOPPED AFTER THIS	what should i do now	11-28-17	planter_bot,Planter_Bot
jajnvc94hhr690	Week 11/26 - 12/2	regarding main(fp)	why am i getting this error?	11-28-17	planter_bot
jajnssdiqr75f9	Week 11/26 - 12/2	regarding contents of csv	"In the first column of csv file of task 1A do we need to display the name of the Image or the path of the image?? By default it displays the path and if we want to display only the name of the image then we need to edit the ""DO NOT EDIT"" portion. What should we do?? (for displaying only image name----> ""filep.write(fp)"" has to be changed to ""filep.write(os.path.basename(fp))""  currently it is displaying--- C:/Downloads/Task 1/Task 1A/2. task_Description/Test Images\Test2.png, green-rhombus-815-361 But in the task it is written only to display--- ""Test2.png, green-rhombus-815-361"""	11-28-17	planter_bot
jajn7zz2eoh7kn	Week 11/26 - 12/2	regarding output	How to generate the CSV file of TASK 1A & TASK 1B	11-28-17	planter_bot
jajloc3ud1k2p2	Week 11/26 - 12/2	      Error when I pass the argument in blend_transparent, image passes with wrong dimensions	When I pass the image with this code: framegrab[x: x + w,y:y + h, :] = blend_transparent(img[x:x+w,y:y+h ,:], overlay_image) I get an error in the dimensions like this:  On interchanging x and y for img in the code: framegrab[x: x + w,y:y + h, :] = blend_transparent(img[y:y+h,x:x+w ,:], overlay_image) I get the interchanged dimensions and this error  Please help immediately as I am getting this error from a very long time	11-28-17	planter_bot,Planter_Bot
jajlbpcgldi68	Week 11/26 - 12/2	      Task 1b - error in , overlaying image for rhombus	i got the correct output for overlaying image for first four figures but for rhombus it produced an errorerror : operands could not broadcast together with shapes (232,176,3) (277,176,3)eYRC2017Track1_jajlaybfzm7.jpg	11-28-17	planter_bot
jajl2mla1ci3r3	Week 11/26 - 12/2	Regarding pixel values of BGR	What are the shades of blue green and red used ? Because [0,0,255] [0,255,0][255,0,0] for B,G and R respectively,did not work .	11-28-17	planter_bot
jajkkbia73c5zh	Week 11/26 - 12/2	Glitch in video	I am working on task 1B . I have downloaded the revised video. But there seems to be glitch in the video at 0:19. My overlay works fine up until that point. Is there another video which doesnt have this problem? 	11-28-17	planter_bot
jajigeu12go3j4	Week 11/26 - 12/2	related to problem statement 2	actually our texture is visible in blender render but they are not visible in blender game engine. so what we can do for that?	11-28-17	transporter_bot
jaji8okb5i22i7	Week 11/26 - 12/2	      Grayscale image of green, red and blue parts of the image return jagged lines. Why?	gray.png  So the flower first got overlaid on the hexagon properly, then the trapezoid appears and when I run grayscale on only green parts of the frame I get that jagged image. Why?	11-28-17	planter_bot
jajhlnuw4n223d	Week 11/26 - 12/2	cant't get output task 1A		11-28-17	planter_bot
jajgmoc8cpj2pv	Week 11/26 - 12/2	      When I am trying to overlay flowers on the video, how do I create a new frame...	...So that I can overlay the frames on so that I don't overwrite the original video? When I use .copy() like this: frame2=frame.copy() where frame is each frame of the video, I get an error. How do I fix this?	11-28-17	planter_bot
jaje890orar2o1	Week 11/26 - 12/2	uploading the task	Maa'm i uploaded the task with correct folder names. But when i download the submitted files , the name its showing is different from the name with which i submitted my folder!! Is that a problem???	11-28-17	planter_bot
jajds5cnphk2iv	Week 11/26 - 12/2	Overlay by  blend_transparent	How to call blend_transparent(face_img, overlay_t_img) function?	11-28-17	planter_bot
jajboatljya40s	Week 11/26 - 12/2	Issue with channel size	Ma'am.  The images provided to us are 3 channel images. Using a test program, we confirmed the number of channels as well. However, when we are using the 'addWeighted' function we are facing the following error: error: ..\..\..\..\opencv\modules\core\src\arithm.cpp:1287: error: (-209) The operation is neither 'array op array' (where arrays have the same size and the same number of channels), nor 'array op scalar', nor 'scalar op array' in function cv::arithm_op  Resizing the images in the same dimensions also did not help.  We have been provided Set 10 for the task.  Thanking you.	11-28-17	planter_bot
jaj8qw3yp3cx	Week 11/26 - 12/2	Error reading the video file	 While trying to read the video file this error occurs, even after providing the correct path. 	11-28-17	planter_bot,Planter_Bot
jaj89yl1dhemk	Week 11/26 - 12/2	what should be format for csv file for task 1b ?	writecsv adding extra , (comma) before the 1st line of output file (result1B_teamID.cvs) is it okay or i have to change writecsv function or should i write video name (video.mp4 ) before that comma ( column A )    	11-28-17	planter_bot,Planter_Bot
jaj853xxiyrlf	Week 11/26 - 12/2	Planter_Bot	do we have to write a different code for the comparison and printing of different quadilaterals like trapezium ,square and all , or we have to compare these quadilaterals with a square.png as done in the code provided by you? 	11-28-17	planter_bot,Planter_Bot
jaj5am7kce2368	Week 11/26 - 12/2	Problem in Video writing task 1b	While writing the video,the overlayed flower image does not remain stable and it keeps on flashing. How to remove this problem?? We have tried adjusting the cv2.waitKey() timings,but nothing helps out.	11-28-17	planter_bot
jaj4z6prt9ira	Week 11/26 - 12/2	Contours in task1b video	We have not considered the case that where one contour repeats after the 2 or 3 objects passed then as per the rules we have to overlay on the latest object(which was appeared earlier in the video and also have same centriod ,shape, size and color) Do we have to considerthis case or not?	11-28-17	planter_bot
jaj2l3ar8ae5og	Week 11/26 - 12/2	File Size	What is the maximum size of the file to be uploaded?	11-28-17	transporter_bot
jaj1fnu9kwe5sy	Week 11/26 - 12/2	Video error	In task 1B,the triangle which is in red colour in the video is detecting trapezium although I have tried Gaussian blur to remove the noise and other methods... It seems as there is some problem in contour detection or something .please resolve this problem	11-28-17	planter_bot
jaj1dhhadbw1xk	Week 11/26 - 12/2	Problem Statement 2	Can we use keys other than the keys mentioned(a,w....) to move our bot? Or the same key pressed should move the bot and simultaneously pick up the crate ??	11-28-17	transporter_bot
jaj15vrymrq796	Week 11/26 - 12/2	Submissiin	Do we need to change the path where we are submitting or simply we need to copy and paste where we have made changes..	11-28-17	planter_bot
jaj0cnm0jwm65p	Week 11/26 - 12/2	Task1b-def main(video_file_with_path)	def main(video_file_with_path) is giving error please tell me that what to write inside the main() in place of(video_file_with_path)	11-28-17	planter_bot
jaiyytmkcec16y	Week 11/26 - 12/2	problem statement 2	Where should we write comment regarding buttons used to move bot in game???	11-28-17	transporter_bot
jaiuv1uz5dg5lj	Week 11/26 - 12/2	      overlay video running very slow , how to do it correct???		11-28-17	planter_bot
jaitq3ohdhk3e3	Week 11/26 - 12/2	Regarding contour problem in video of task1B	In the video there are 2-3 errors due to which I am detecting extra contours.   And this.    Due to these errors, I am detecting additional shapes/contours.  Kindly help.	11-28-17	planter_bot
jaish1pahbjl4	Week 11/26 - 12/2	Task 1B - Overlaying of Flower Image	Nowhere in the document is the size of the overlay image mentioned. So is any size fine? For example, is this acceptable?	11-28-17	planter_bot
jaijzntgooy59d	Week 11/26 - 12/2	Task 1B circle detect as a trapezium	Task 1B circle detect as a trapezium. Everything show as it is but when the red circle come in the video it is detected as a red trapezium. in Task 1A we could successfully detect the circle. Please help. our set no. is 3.  For 5th object first 2 frames detect the circle as a trapezium, how to overcome the problem. 	11-28-17	planter_bot
jaihy3r0rq820e	Week 11/26 - 12/2	Frame skipping task 1b	due to distortion, we decided to skip 1 frame every time a new shape comes in the video --- This causes overlay to be 1 frame late ..... Should we upload this video OR should be simply upload the video without skipping any frame but in which , the size of flower gets halved due to Distortion???? Also, wil we get marks cut for any of above???	11-27-17	planter_bot
jaigm2p1zz45hi	Week 11/26 - 12/2	matplotlib	can we use matplotlib in our program or any other such library	11-27-17	planter_bot
jaifnl92yra26	Week 11/26 - 12/2	Only running for single contour	 When I try to access multiple contours in the image, it gives an error in the blending function.	11-27-17	planter_bot,Planter_Bot
jaieolyfo406g6	Week 11/26 - 12/2	#urgent Error in filedir	NameError: name 'listdir' is not defined Getting this error	11-27-17	harvester_bot
jaidgbtavav56l	Week 11/26 - 12/2	Csv error	I'm getting only 3 files output and it stops ... Help?? Also, someone pls tell me how to get the output image files	11-27-17	planter_bot
jaic5pn0z772y9	Week 11/26 - 12/2	Regarding frame rate and video length	when i tried to open the video updated by you in vlc the run time was 39 sec but in python i tried the basic code of opening the video file. Also i printed the frame rate of the video. the frame rate was 16.57 and according to the note given by you, you have asked to use the waitkey value of 40 and when i used the waitkey value of 40 the video length got reduced to 34.5 sec. Why is it so? should i use the waitkey value of 40 only? and according to your framerate 16.57 my video becomes of length 34 to 35 sec... will it do?? what should i do??	11-27-17	planter_bot
jaibcrnsxdirb	Week 11/26 - 12/2	Task 1_A error	It's showing error , what should I do??	11-27-17	planter_bot
jaiansf5azb4ng	Week 11/26 - 12/2	Question about size and fps of test videos in Task1B	Can we assume the frame size and fps of undisclosed videosmentioned in task1B description(update) is 1280x720 and 16 respectively?    Thank you.	11-27-17	planter_bot,Planter_Bot
jaiae7t5h0n2o	Week 11/26 - 12/2	More video issues in Task1B(Planter bot)	The video supplied in the update to Task1B is 39 seconds long but not 16fps. This is causing output video to be longer than 39secs. My output video is almost 42sec long. Can we ignore this issue?  	11-27-17	planter_bot,Planter_Bot
jai4fkdchj05rv	Week 11/26 - 12/2	While executing blend_transparent function it shows this error	  Above are the codes and output........Why is this error coming......Please help me out Please help me to remove this error	11-27-17	planter_bot
jai35ru0bn22s	Week 11/26 - 12/2	Video Saving Error	"when the program ends i am getting this error Traceback (most recent call last): File ""C:\Users\HP\Desktop\saurabh\masking.py"", line 114, in <module> gray=cv2.cvtColor(img,cv2.COLOR_BGR2GRAY)error: C:\builds\master_PackSlaveAddon-win32-vc12-static\opencv\modules\imgproc\src\color.cpp:7456: error: (-215) scn == 3 || scn == 4 in function cv::ipp_cvtColor  and the saved video is not playing"	11-27-17	planter_bot
jai2epok1o67g2	Week 11/26 - 12/2	UNABLE TO SHIFT ROI	PLEASE HELP	11-27-17	planter_bot,Planter_Bot
jai2e3pcfl87o3	Week 11/26 - 12/2	sample images for task 1B	Is it ok if we automatically read the sample images because while testing the code you have to include the images in a folder sample images as per the requirements of the code. Please let us know soon. Or should we hard code the values of their size?	11-27-17	harvester_bot
jai2drsmpu836g	Week 11/26 - 12/2	"      Error: ""Unindent does not match any other outer indentation level"""	"A small request from the team please.  We are getting an error in multiple if-else(elif) statements namely ""Unindent does not match any other outer indentation level""."	11-27-17	planter_bot
jai1o656ftu5ba	Week 11/26 - 12/2	How to find latest contour in video ??	In task 1 B How can we find latest contour in video ?? last added contour.	11-27-17	planter_bot
jai19l5nhyl6hg	Week 11/26 - 12/2	task 1 B Can Video frame contain more than one same shape ??	Can video frame contain multiple triangle or circle or any other shape at a same time ??	11-27-17	planter_bot
jai12gnr2kj52a	Week 11/26 - 12/2	use of contour	Screenshot_28.pngi am able to count contours but i cann't use the contours . it takes only contours[0]. but on writingcontours[1] it gives out of range	11-27-17	planter_bot
jahxpb22vu94zs	Week 11/26 - 12/2	code for calling filenme is nil in Task 1B	"#main where the path is set for the directory containing the test images if __name__ == ""__main__"":  main(path_to_video_mp4_file_with_name) this is the 'do not edit code' in the Task-1B_main.py does this mean I have to give a path manually for Video.mp4 or process this code for every video in the folder"	11-27-17	planter_bot
jahwa3d3lf44o	Week 11/26 - 12/2	Request for extending deadline	Respected Sir/Madam,  Due to the pressure of unrelenting examinations, we are unable to meet the deadline specified i.e. 28th November 2017. We have completed Task 1A but Task 1B still needs to be finished.  We request you to extend the deadline till 30th November as it would be of immense help in completing the task specified.  Thanking you.	11-27-17	planter_bot
jahw72cuyxq73u	Week 11/26 - 12/2	Doubt in problem statement 3 for transporter bot	The code is working in windows but not in Ubuntu The array of character starts from 1 in windows but in Ubuntu the character starts from 2,I have already made the code in windows ,and it would be time consuming to do it again in Ubuntu. So it is fine if we just upload the file executable in windows?	11-27-17	transporter_bot
jahvqp4lpstf	Week 11/26 - 12/2	error in task1A_main.py	"the code that we made is working seperately but when we entered the code after"" #write your code section here ! ! !"" section there no csv file is generated . please help regarding the problem."	11-27-17	harvester_bot
jaht4kvav594dj	Week 11/26 - 12/2	Task1_B planter bot	"Sir i have changed this address ""Overlay_Images\\yellow_flower.png"" with ""Overlay_Images/yellow_flower.png"", because that was not working on linux, is it okay?"	11-27-17	planter_bot,Planter_Bot
jahs6rus2s244i	Week 11/26 - 12/2	writecsv()	what is the use of writecsv() funtion and where i use this	11-27-17	planter_bot
jahquz0v1cg725	Week 11/26 - 12/2	Regarding video upload in harvester bot	"Since there is no such instructions regarding ""VIDEO UPLOADING"" in our task files that we have downloaded and we have got an email related to video upload. So what do we have to do. Please help ASAP "	11-27-17	harvester_bot
jahptesmbllgn	Week 11/26 - 12/2	NOT ACCESSING THE FLOWER IMAGE	"ERROR Traceback (most recent call last): File ""F:\eyantra\Set 5\Task 1\Task1A\2. Task_Description\Sample Shapes\m.py"", line 7, in <module> rows,cols,channels = img2.shapeAttributeError: 'NoneType' object has no attribute 'shape'    CODE import numpyimport cv2img1 = cv2.imread('circle.png')img2 = cv2.imread('pink.png') rows,cols,channels = img2.shaperoi = img1[0:rows, 0:cols ]dst=cv2.add(img1,0.5,img2,0.5,0) img2gray = cv2.cvtColor(img2,cv2.COLOR_BGR2GRAY)ret, mask = cv2.threshold(img2gray, 10, 255, cv2.THRESH_BINARY)mask_inv = cv2.bitwise_not(mask) img1_bg = cv2.bitwise_and(roi,roi,mask = mask_inv) print img1.shapeprint img2.shape img2_fg = cv2.bitwise_and(img2,img2,mask = mask) # Put logo in ROI and modify the main imagedst = cv2.add(img1_bg,img2_fg)img1[0:rows, 0:cols ] = dst cv2.imshow('dst',img1)cv2.waitKey(0)cv2.destroyAllWindows()   "	11-27-17	planter_bot,Planter_Bot
jahpkotddlp4fy	Week 11/26 - 12/2	Needed help for date extending..	Respected sir We beg to say that we are unable to complete task 1 due to our examination were going on .pls help us by extending the submission date upto 10 of December .... Team id _ #1703	11-27-17	planter_bot,Planter_Bot
jahp1t2uji227j	Week 11/26 - 12/2	How to merge two blender file		11-27-17	transporter_bot
jahlq2gpdkt7fj	Week 11/26 - 12/2	regarding reading video	"cap = cv2.VideoCapture('./Video.mp4')print cap.isOpened()  it is giving ""false"" what will i do to read a video file"	11-27-17	planter_bot
jahblnrk3ha3y	Week 11/26 - 12/2	problem in genrating csv file	i have done programing for the required output. but i am still not able to genrate csv file i am having problem tounderstadning the flow.  It is reading only one image and giving output of only one objecte(i.e shape) 5 times 	11-27-17	planter_bot
jah8f18cm266sf	Week 11/26 - 12/2	Task_1A functions	Are we allowed to wrap our logic in varioud function which are called by main() function?	11-27-17	planter_bot
jah8dncos24g7	Week 11/26 - 12/2	reference square image	Code for task1 may give different results for different reference square images, can you give us the image against which our code will be evaluated	11-27-17	planter_bot
jah308axeyj28m	Week 11/26 - 12/2	Task1A ERROR	" in line ""for fp in onlyfilesp[:-1]:"" . onlyfiles[:-1] neglect the last file file ""test5.png"". I think it should be ""onlyfiles"" instead of ""onlyfiles[:-1]"". Should i edit it or keep as it is?"	11-26-17	planter_bot
jah19wp95c334x	Week 11/26 - 12/2	Question regarding Task 1 (creating list output)	I and my team have succesfully completed all requirements of Task 1. Our program returns output Images, csv file(for task 1A) and output video,csv file(for task1B) successfully. But we haven't used List of Lists structure that is specified in task description.  Is that fine or do we have to change our code? Our theme is Planter bot and team id is 2339	11-26-17	planter_bot
jah16ctlzj915m	Week 11/26 - 12/2	blend_transparent function is not working	  I am able to generate the frames and find the various parameters but i cannot resize the pictures and overlap them. I am also getting the following additional errors.	11-26-17	planter_bot
jah03683cy228v	Week 11/26 - 12/2	Query regarding Task1B	Do we also have to return list of all [color-shape-cx-cy], in main function in task1B	11-26-17	planter_bot,Planter_Bot
jagzidmv97oh	Week 11/26 - 12/2	How can you convert a grayscale back to its consituent colors?	If you use the cv2.cvtColor(COLOR_GRAY2BGR) It will return the same image but with rgb channels [rgb values will be altered here] How can you return the original colors back?	11-26-17	planter_bot
jagyuhdyquf665	Week 11/26 - 12/2	Screening....	On what basis screening and evaluation will happen sir?	11-26-17	planter_bot
jagy80fsc6l3g	Week 11/26 - 12/2	Regarding output Video	I have completed the code but when Ioutput the video and plays it, it shows an error that this file can't be played. My code for this is : out = cv2.VideoWriter('videooutput.avi', cv2.VideoWriter_fourcc(*'XVID'), 30, (1280, 720))	11-26-17	planter_bot
jagvts0lgd3jl	Week 11/26 - 12/2	changing flower position due to half trapezium	Sir please check these images if they are correct. In case of trapezium due to half trapezium flower is changing its position is it okay? Also please check that if flower of triangle is okay?      Sir i am getting this error, can you please help me regarding this.   	11-26-17	planter_bot,Planter_Bot
jaguyce8ppl6kx	Week 11/26 - 12/2	Code compilation Windows or Ubuntu	Sir, my teammate uploaded TASK0 on windows , but now we have compiled the code in ubuntu(16.04) which is working properly but the same code is not running in windows(Showing some error). So is it compulsory to upload from the same computer( myteammate windows) or we can upload code(which is working) in ubuntu?	11-26-17	planter_bot
jagu50gfqmj3v0	Week 11/26 - 12/2	Regarding Task 1B Output Video	I have made the program to work like this (see Image). But my output video is just of length 1 second and it super fast the original videothat was of 7 sec. Even I had set fps at 30 fps. Any reason why is this happening??	11-26-17	planter_bot
jagt07puu9b6ul	Week 11/26 - 12/2	Pixel colour value	I am trying to get the Pixel colour value from the pixel co-ordinates but it is always returning [255,255,255] I used this syntax Colour = img[cx,cy] print Colour # output-[255,255,255] This is happening for all pixels Can you suggest some other method to get pixel colour value	11-26-17	planter_bot
jagspfjhimp373	Week 11/26 - 12/2	Task 1B cap.isOpened() returns False even though video is present	What the title says. Why does this error happen and how do we fix it? Thanks	11-26-17	planter_bot
jagr61siqvl324	Week 11/26 - 12/2	not considering inner contours	rather than considering all contours it is just taking the outer contour which is of the image frame and compares with the image and returns rhombusra	11-26-17	planter_bot,Planter_Bot
jagqpsd8vn25oz	Week 11/26 - 12/2	task 1 a	Respected Sir/Madam We are able to complete required processing as per Task1A description but we cannot link the 'Task-1A_main.py ' with our code i.e. cant't get output as Color-Shape-centroidX-centroidY how can we do it ? thanks in advance	11-26-17	planter_bot
jagq4d748fi2q1	Week 11/26 - 12/2	Contour error		11-26-17	planter_bot
jagpbbimh4e2f8	Week 11/26 - 12/2	how to get the current object contour	How can i get the current object's contour which is appearing on the frame please help!	11-26-17	planter_bot
jago7rk5ndg1pv	Week 11/26 - 12/2	Color issue	For what colors do we need to to test our program Earlier in shapes I found that blue was painted [255 0 0] in bgr but in the new video blue is [254 0 0] Similar is the case with green and yellow So what range do we need to check out for colorsfor both the tasks ???	11-26-17	planter_bot
jago232fa5n7f	Week 11/26 - 12/2	task1-A creating output image	how do wesave test_output images..all r in same path but their names r different it is written in the description that for test1.png, we need to create an output image name test1output.png and so on but we can save only one image a at a time	11-26-17	planter_bot
jagn9k0egki1s8	Week 11/26 - 12/2	considering outer contour only	after execution this is just considering the outer contour which ids of frame and not considering the rest, how to rectify this problem	11-26-17	planter_bot,Planter_Bot
jagl2r3l54s1dr	Week 11/26 - 12/2	Task1_B image problem	Sir when i am just reading and showing the image i am getting this output, is this image problem or something else. this problem is not with red flower. our set no is 11 and teamid #1704 	11-26-17	planter_bot,Planter_Bot
jagkzpn0tec5bo	Week 11/26 - 12/2	Shape detection	Can we useimutils library for differentiating between different quadilaterals or we have to use square.png for comparison?	11-26-17	planter_bot,Planter_Bot
jagkn8iolv719n	Week 11/26 - 12/2	Shoud our code capable enough to detect real life image?	Respected sir/madam  My code is working on the test images provided by you but when i am appying this in any real life image. It throws an error... even its not showing any output of image... So my question is... will you test our code on only computer created images or you will also test it on any real life image?my code is working on above image but.. my code is not working on it!!	11-26-17	harvester_bot
jagj7apwhpv4sz	Week 11/26 - 12/2	csv task1a	 My code is running properly and is saving the correct output file, but csv file is not giving the required output.Please help.	11-26-17	planter_bot
jagiu4jegck4zs	Week 11/26 - 12/2	i am gettig such an error while importing am image from file	(-215) size.width>0 && size.height>0 in function cv::imshow	11-26-17	planter_bot
jaghjdni4zg5hp	Week 11/26 - 12/2	shifting centroid of overlay img	please give me some hint to shift the overlay image position. i mean to say that how can we overlay the flower img on the particular shape as the functon blend_transparent requires images with same dimentions.	11-26-17	planter_bot
jaghbtrrb6636l	Week 11/26 - 12/2	Task1_b overlay	It's overlaying Ok ,but the dimensions of the flower are a little different as shown in the example of task1_b pdf ... will I get my marks cut as it's not overlaying for other dimensions(due to the flicker in the video which I skipped but still causes trouble for different dimensions)?Will we get marks cut for these overlays?	11-26-17	planter_bot
